order_id,cancelled
130487,1
130488,1
130489,1
130490,1
130491,0
130492,1
130493,0
130494,0
130495,1
130496,0
130497,0
130498,1
130499,0
130500,0
130501,0
130502,1
130504,0
130503,0
130505,0
130506,1
130507,1
130508,0
130509,1
130510,0
130511,0
130512,0
130513,0
130514,0
130515,0
130516,0
130517,1
130518,0
130519,1
130520,0
130521,0
130522,1
130523,0
130524,1
130525,0
130526,1
130528,1
130527,1
130529,0
130530,0
130531,0
130532,0
130533,0
130534,1
130535,0
130536,0
130537,0
130538,0
130539,0
130540,0
130541,0
130542,0
130543,0
130544,0
130545,1
130546,0
130547,1
130548,1
130549,0
130550,1
130551,1
130552,0
130553,0
130554,0
130555,0
130556,1
130557,0
130558,0
130559,0
130560,1
130561,0
130562,0
130563,1
130564,1
130565,0
130566,0
130567,0
130568,1
130569,0
130570,0
130571,0
130572,0
130573,0
130574,0
130576,0
130575,1
130577,0
130578,0
130579,0
130580,0
130581,0
130582,0
130583,0
130584,0
130585,1
130586,0
130587,0
130588,0
130589,0
130590,0
130591,1
130592,0
130593,0
130594,0
130595,1
130596,0
130597,0
130598,0
130599,1
130600,1
130601,0
130602,0
130603,0
130604,0
130605,0
130606,0
130607,0
130608,0
130609,0
130610,0
130611,0
130612,0
130613,0
130614,0
130615,1
130616,0
130617,1
130618,0
130619,1
130620,0
130621,1
130622,0
130623,0
130624,0
130625,1
130626,0
130627,0
130628,1
130629,1
130630,0
130631,0
130632,0
130633,0
130634,0
130635,0
130636,1
130637,0
130638,0
130639,0
130640,0
130641,0
130642,0
130643,0
130644,1
130645,0
130646,0
130647,1
130648,0
130652,0
130651,0
130649,0
130650,0
130653,0
130654,0
130655,0
130656,0
130657,0
130658,0
130659,0
130660,0
130661,0
130662,0
130663,0
130664,0
130665,0
130666,0
130667,1
130668,1
130669,0
130670,0
130671,0
130672,0
130673,0
130675,0
130674,0
130676,0
130677,0
130678,0
130679,0
130680,0
130681,0
130682,0
130683,0
130684,1
130685,1
130688,0
130687,1
130686,0
130689,0
130690,0
130691,1
130692,0
130693,0
130694,0
130695,1
130696,0
130697,0
130698,1
130699,0
130700,0
130701,0
130702,0
130703,0
130704,0
130705,0
130706,0
130707,1
130708,0
130709,0
130710,0
130711,1
130712,0
130713,0
130714,0
130715,0
130716,0
130717,0
130718,0
130719,0
130720,0
130721,0
130722,1
130723,1
130724,0
130725,0
130726,1
130727,0
130728,0
130729,0
130730,0
130731,0
130732,0
130733,0
130734,0
130735,0
130737,0
130736,0
130738,0
130739,0
130740,0
130741,0
130742,1
130743,1
130744,0
130745,0
130746,1
130747,0
130748,0
130749,1
130750,0
130751,0
130752,0
130753,1
130754,1
130755,1
130756,0
130757,0
130758,0
130759,1
130760,1
130761,0
130762,0
130763,0
130764,0
130765,1
130766,1
130767,0
130768,0
130769,0
130770,0
130771,1
130773,0
130772,1
130774,0
130775,0
130776,0
130777,0
130778,0
130779,1
130780,0
130781,1
130782,0
130783,0
130785,1
130784,1
130786,1
130787,0
130788,0
130789,1
130790,0
130791,0
130792,0
130793,0
130794,0
130795,0
130797,1
130796,0
130798,0
130799,0
130800,0
130801,0
130802,0
130803,0
130804,0
130805,0
130806,0
130807,0
130808,0
130809,0
130811,1
130810,0
130812,0
130813,0
130814,0
130815,0
130816,0
130817,0
130818,0
130819,0
130820,0
130821,1
130822,0
130823,0
130824,0
130825,1
130826,0
130827,0
130828,0
130829,0
130830,0
130831,0
130832,0
130833,0
130834,0
130835,0
130836,0
130837,0
130838,0
130839,0
130840,1
130841,1
130842,0
130843,0
130844,0
130845,0
130846,1
130848,0
130847,0
130849,0
130850,1
130851,0
130852,0
130853,0
130854,1
130855,0
130856,1
130857,1
130858,0
130859,0
130860,0
130861,0
130862,0
130863,0
130864,0
130865,0
130866,0
130867,0
130868,0
130869,0
130870,0
130871,0
130872,1
130873,0
130874,0
130875,0
130876,0
130877,0
130878,0
130879,0
130880,0
130881,1
130882,0
130884,0
130883,0
130885,0
130886,0
130887,0
130888,0
130889,0
130890,1
130891,1
130892,0
130894,1
130893,0
130895,0
130896,1
130897,0
130898,0
130899,1
130900,0
130901,0
130902,0
130903,0
130904,0
130905,1
130906,1
130907,1
130908,0
130909,1
130910,0
130911,0
130912,1
130913,0
130914,0
130915,0
130916,1
130917,1
130918,0
130919,0
130920,0
130921,0
130924,0
130922,1
130923,0
130925,0
130926,1
130927,1
130928,0
130929,1
130930,1
130931,0
130932,0
130933,0
130934,0
130935,0
130936,0
130937,0
130938,0
130939,1
130940,0
130941,0
130942,1
130943,0
130944,1
130945,1
130946,0
130947,0
130948,0
130949,0
130950,0
130951,0
130952,0
130953,0
130954,0
130955,0
130956,0
130957,0
130958,0
130959,1
130960,0
130961,1
130962,0
130963,1
130964,0
130965,0
130966,0
130967,0
130968,0
130969,1
130970,0
130971,1
130972,1
130973,1
130974,0
130975,0
130976,0
130977,0
130978,0
130979,0
130980,0
130981,1
130982,1
130983,0
130985,0
130984,0
130986,1
130987,0
130988,0
130989,0
130990,0
130991,0
130992,1
130993,0
130994,0
130995,0
130996,1
130997,0
130998,0
130999,1
131000,0
131001,0
131002,0
131003,1
131004,0
131005,0
131006,0
131007,0
131008,0
131009,1
131010,0
131011,0
131012,0
131013,0
131014,0
131015,0
131016,1
131017,1
131018,1
131019,1
131020,0
131021,0
131022,1
131023,1
131024,0
131025,1
131026,0
131027,0
131028,0
131029,1
131030,0
131031,1
131032,0
131033,1
131034,0
131035,0
131036,0
131037,0
131038,1
131039,0
131040,0
131041,0
131042,0
131043,0
131044,0
131045,1
131046,1
131047,0
131048,0
131049,0
131050,1
131051,0
131052,1
131053,0
131054,0
131055,1
131056,0
131057,0
131058,1
131059,0
131060,0
131061,1
131062,0
131063,0
131064,0
131065,0
131066,0
131067,0
131068,1
131069,0
131070,0
131071,0
131072,0
131073,1
131074,0
131075,0
131076,0
131077,1
131078,1
131079,0
131080,0
131081,0
131082,1
131083,0
131084,0
131085,0
131086,1
131087,0
131088,0
131089,0
131090,0
131091,0
131092,0
131093,0
131094,0
131095,0
131096,0
131097,0
131098,0
131099,0
131100,0
131101,0
131102,0
131103,0
131104,0
131105,1
131106,0
131107,0
131108,0
131109,0
131110,1
131111,0
131112,0
131113,0
131114,0
131115,0
131116,0
131117,0
131118,1
131120,0
131119,0
131121,0
131122,0
131123,0
131124,0
131125,0
131126,1
131127,1
131128,0
131129,1
131130,0
131131,0
131133,0
131132,1
131134,0
131135,0
131136,1
131137,0
131138,0
131139,0
131140,0
131141,0
131142,1
131143,0
131144,1
131145,0
131146,0
131147,0
131148,0
131149,0
131150,1
131151,0
131152,0
131153,0
131154,1
131155,1
131156,0
131157,0
131158,0
131159,0
131160,0
131161,0
131162,0
131163,0
131164,0
131165,0
131166,0
131167,0
131169,1
131168,0
131170,0
131171,1
131172,0
131173,0
131174,0
131175,1
131176,0
131179,0
131177,1
131178,0
131180,0
131181,0
131182,0
131183,0
131184,1
131185,1
131186,0
131187,0
131188,0
131189,1
131190,0
131191,0
131192,0
131193,0
131194,0
131195,0
131196,1
131197,0
131198,1
131199,0
131200,1
131201,0
131202,0
131203,0
131204,0
131205,0
131207,1
131206,1
131208,0
131209,0
131210,0
131211,0
131212,0
131213,0
131214,0
131215,0
131216,0
131217,0
131218,0
131219,0
131220,0
131221,0
131222,1
131223,0
131224,1
131225,0
131226,0
131227,1
131228,1
131229,0
131230,1
131231,0
131232,0
131233,0
131234,1
131235,0
131236,0
131237,0
131238,0
131239,0
131240,1
131241,1
131242,0
131243,0
131244,0
131245,0
131246,0
131247,0
131248,1
131249,0
131250,0
131251,0
131252,0
131253,0
131254,0
131257,0
131256,0
131255,1
131258,0
131259,0
131260,0
131261,1
131262,0
131263,0
131264,0
131265,0
131266,0
131267,0
131268,0
131269,1
131270,0
131271,0
131272,1
131273,0
131274,1
131275,1
131276,0
131277,0
131278,1
131279,0
131280,0
131281,0
131282,0
131283,1
131284,1
131285,0
131286,1
131287,1
131288,0
131289,0
131290,0
131291,0
131293,1
131292,1
131294,1
131295,0
131296,1
131297,0
131298,0
131299,0
131300,0
131301,0
131302,0
131303,1
131304,0
131305,0
131306,1
131307,1
131308,1
131309,1
131310,0
131311,0
131312,1
131313,0
131314,0
131315,1
131316,0
131317,0
131319,0
131318,1
131320,0
131321,0
131322,1
131323,0
131324,1
131325,0
131326,1
131327,0
131328,1
131329,0
131330,1
131331,0
131332,0
131333,0
131334,0
131335,0
131336,1
131337,1
131338,0
131339,0
131340,0
131341,1
131342,0
131343,1
131344,0
131345,0
131346,0
131347,1
131348,0
131349,0
131350,0
131351,1
131352,0
131353,0
131354,0
131355,0
131356,1
131357,0
131358,0
131359,0
131360,1
131361,0
131362,1
131363,0
131364,0
131365,0
131366,0
131367,0
131368,0
131369,0
131370,1
131371,0
131372,0
131373,0
131374,0
131375,0
131376,0
131377,1
131378,0
131379,0
131380,1
131381,1
131382,0
131383,0
131384,0
131385,0
131386,0
131387,0
131388,1
131389,0
131390,0
131391,1
131392,0
131393,0
131394,1
131395,0
131396,0
131397,1
131398,0
131399,1
131400,0
131401,1
131402,0
131403,0
131404,0
131405,0
131406,1
131407,0
131408,1
131409,0
131410,0
131411,0
131412,0
131413,0
131414,0
131415,0
131416,0
131417,0
131418,0
131419,0
131420,0
131421,0
131422,0
131423,0
131424,1
131425,0
131426,0
131427,0
131428,1
131429,1
131430,1
131431,1
131432,0
131433,1
131434,0
131435,0
131436,1
131437,0
131438,0
131439,0
131440,0
131441,0
131442,0
131443,0
131444,0
131445,1
131446,0
131447,0
131448,1
131449,0
131450,0
131451,0
131452,0
131453,0
131454,0
131455,0
131456,1
131457,0
131458,0
131459,1
131460,1
131461,0
131462,0
131463,1
131464,1
131465,0
131466,0
131468,0
131467,1
131469,0
131470,1
131471,0
131472,0
131473,0
131474,0
131475,1
131476,0
131477,0
131478,0
131480,1
131479,0
131481,0
131482,1
131483,0
131484,0
131485,1
131486,1
131487,0
131488,0
131489,0
131490,1
131491,0
131492,1
131493,0
131494,1
131495,0
131496,1
131497,0
131498,0
131499,0
131500,1
131501,0
131502,1
131503,1
131504,1
131505,0
131506,0
131507,0
131508,0
131509,1
131510,0
131511,0
131512,0
131513,0
131514,0
131515,0
131516,1
131517,0
131518,1
131519,0
131520,0
131521,0
131522,1
131523,0
131524,0
131525,0
131526,0
131527,0
131528,0
131529,0
131530,0
131531,1
131532,0
131533,0
131534,0
131535,0
131536,0
131537,0
131538,0
131540,1
131539,0
131541,0
131542,1
131543,0
131544,1
131545,0
131546,0
131547,0
131548,0
131549,0
131550,1
131551,0
131552,0
131553,1
131554,0
131555,1
131556,1
131557,1
131558,0
131559,0
131560,0
131561,0
131562,0
131563,0
131564,0
131565,0
131566,0
131567,0
131568,1
131569,0
131570,0
131571,0
131572,0
131573,0
131574,1
131575,0
131576,0
131578,1
131577,1
131579,0
131580,0
131581,1
131582,1
131583,1
131584,0
131585,0
131586,0
131587,0
131588,1
131589,0
131590,1
131591,0
131592,0
131593,0
131594,0
131595,0
131596,0
131597,0
131598,0
131599,0
131600,1
131601,0
131603,1
131602,0
131604,1
131605,0
131606,0
131607,1
131608,1
131609,1
131610,0
131611,0
131612,0
131613,0
131614,0
131615,0
131616,0
131617,0
131618,0
131619,0
131620,0
131621,0
131622,0
131623,0
131624,0
131625,0
131626,1
131627,0
131628,0
131629,0
131630,0
131631,1
131632,0
131633,0
131634,0
131635,0
131636,0
131637,0
131638,1
131639,1
131640,1
131641,0
131642,0
131643,0
131644,0
131645,0
131646,1
131647,0
131648,0
131649,0
131650,1
131651,0
131652,0
131653,1
131654,0
131655,0
131656,0
131657,0
131658,1
131659,0
131660,0
131661,1
131662,0
131663,1
131664,1
131665,0
131666,0
131667,0
131668,0
131669,1
131670,1
131671,0
131672,0
131673,0
131674,1
131675,0
131676,0
131677,0
131678,0
131679,0
131680,0
131681,0
131682,0
131683,0
131684,0
131685,0
131686,0
131687,0
131688,0
131689,0
131690,0
131691,0
131692,0
131693,0
131694,0
131695,0
131696,1
131697,1
131698,0
131699,0
131700,0
131701,0
131702,0
131703,0
131704,0
131705,1
131706,1
131707,0
131708,0
131709,0
131710,1
131711,0
131712,0
131713,0
131714,0
131715,0
131716,1
131717,0
131718,0
131719,0
131720,1
131721,0
131722,0
131723,1
131724,1
131726,0
131725,1
131727,0
131728,0
131729,0
131730,0
131731,0
131732,1
131733,0
131734,0
131735,0
131736,0
131737,1
131738,0
131739,1
131740,0
131741,0
131742,0
131743,0
131744,0
131745,0
131746,0
131747,1
131748,0
131749,1
131750,1
131751,0
131752,1
131753,1
131754,0
131755,1
131756,0
131757,1
131758,1
131759,0
131760,0
131761,0
131762,0
131763,0
131764,0
131765,0
131766,0
131767,0
131768,0
131769,0
131770,0
131771,0
131772,0
131773,0
131774,0
131775,0
131776,1
131777,0
131778,0
131779,0
131780,0
131781,1
131782,0
131783,0
131784,1
131785,0
131786,1
131787,1
131788,0
131789,0
131790,0
131791,0
131792,0
131793,0
131794,0
131795,0
131796,0
131797,0
131798,0
131799,0
131801,0
131800,1
131802,0
131803,0
131804,0
131805,0
131806,1
131807,1
131808,0
131809,1
131810,1
131811,0
131812,0
131813,1
131814,1
131815,0
131816,0
131817,1
131818,0
131819,0
131820,1
131821,1
131822,1
131823,0
131824,1
131825,0
131826,1
131827,1
131828,1
131829,0
131830,1
131831,1
131832,0
131833,0
131834,1
131835,1
131836,1
131837,0
131838,0
131839,0
131840,0
131841,0
131842,0
131843,0
131844,0
131845,1
131846,1
131847,1
131848,0
131849,0
131850,0
131851,0
131852,0
131853,0
131854,0
131855,0
131856,0
131857,0
131858,0
131859,0
131860,0
131861,1
131862,1
131863,0
131864,0
131865,0
131866,0
131867,0
131868,0
131869,0
131870,0
131871,0
131872,0
131873,0
131874,0
131875,0
131876,1
131877,0
131878,1
131879,1
131880,0
131881,1
131882,0
131883,0
131884,0
131885,0
131886,0
131887,0
131888,0
131889,1
131890,0
131891,1
131892,0
131893,0
131894,0
131895,1
131896,0
131898,0
131897,0
131899,0
131900,0
131901,0
131902,1
131903,1
131904,0
131905,0
131906,0
131907,1
131908,0
131909,0
131910,0
131911,0
131912,0
131913,0
131914,0
131915,0
131916,0
131917,0
131918,0
131919,0
131920,0
131921,0
131922,0
131923,0
131924,0
131925,0
131926,0
131927,0
131928,0
131929,1
131930,0
131931,0
131932,0
131933,0
131934,0
131935,0
131936,0
131937,0
131938,0
131939,0
131940,0
131941,0
131942,1
131943,1
131944,0
131945,0
131946,0
131947,0
131948,1
131949,0
131950,0
131951,0
131952,1
131953,0
131954,0
131955,1
131956,0
131957,0
131958,0
131959,0
131960,1
131962,0
131961,1
131963,1
131964,1
131965,0
131966,1
131967,0
131968,0
131969,0
131970,0
131971,0
131972,0
131973,0
131974,1
131975,1
131976,0
131977,1
131978,0
131979,0
131980,0
131981,0
131982,0
131983,0
131985,0
131984,0
131986,0
131987,1
131988,0
131989,0
131990,0
131991,0
131992,0
131993,1
131994,0
131995,0
131996,0
131997,1
131999,0
131998,1
132000,1
132001,1
132002,0
132003,0
132004,0
132005,1
132006,1
132007,0
132008,0
132009,0
132010,0
132011,1
132012,0
132013,0
132014,0
132015,1
132016,0
132017,0
132018,0
132019,0
132020,0
132021,0
132022,1
132023,0
132024,0
132025,1
132026,1
132027,0
132028,0
132029,0
132030,0
132031,0
132032,0
132033,1
132034,0
132035,1
132036,1
132037,0
132038,1
132039,0
132040,1
132041,0
132042,0
132043,0
132044,1
132045,1
132046,0
132047,0
132048,1
132049,1
132050,0
132051,0
132052,0
132053,0
132054,1
132055,1
132056,0
132057,0
132058,1
132059,0
132060,1
132061,1
132062,1
132063,0
132064,0
132065,0
132066,0
132067,0
132068,0
132069,0
132070,0
132071,0
132072,0
132073,0
132074,0
132075,1
132076,0
132077,0
132078,0
132079,0
132080,0
132081,0
132082,0
132083,1
132084,0
132085,1
132086,0
132087,0
132088,1
132089,0
132090,1
132091,0
132092,1
132093,0
132094,0
132095,0
132096,0
132097,0
132099,0
132098,0
132100,0
132101,1
132102,0
132103,1
132104,1
132105,0
132106,0
132107,0
132108,0
132110,0
132109,0
132111,0
132112,1
132113,0
132114,0
132115,1
132116,0
132117,0
132118,0
132119,0
132120,0
132121,0
132122,0
132123,0
132124,0
132125,0
132126,0
132127,0
132128,0
132129,0
132130,1
132131,0
132132,0
132133,0
132134,0
132135,0
132136,0
132137,1
132138,0
132139,0
132140,1
132141,1
132142,0
132143,1
132144,0
132145,0
132146,0
132147,0
132148,1
132149,1
132150,1
132151,0
132152,0
132153,0
132154,1
132155,0
132156,0
132157,0
132158,0
132159,0
132160,0
132161,1
132162,0
132163,1
132164,1
132165,1
132166,1
132167,0
132168,0
132169,0
132170,0
132171,1
132172,0
132173,0
132174,0
132175,0
132176,0
132177,1
132178,0
132179,0
132180,1
132181,1
132182,0
132183,0
132184,0
132185,0
132186,0
132187,0
132188,0
132189,0
132190,1
132191,0
132192,0
132193,0
132194,0
132195,0
132196,1
132197,1
132198,1
132199,0
132200,0
132201,0
132202,0
132203,0
132204,0
132205,0
132206,0
132207,0
132208,0
132210,0
132209,0
132211,1
132212,0
132213,0
132214,1
132215,0
132216,1
132217,1
132218,0
132219,1
132220,0
132221,0
132222,0
132223,1
132224,0
132225,0
132226,0
132227,0
132228,1
132229,0
132230,0
132232,0
132233,1
132231,0
132234,0
132235,1
132236,1
132237,0
132238,0
132239,1
132240,0
132241,0
132242,0
132243,0
132244,0
132245,0
132246,1
132247,1
132248,0
132249,0
132250,0
132251,0
132252,0
132253,0
132254,0
132255,1
132256,0
132257,0
132258,0
132259,0
132260,0
132261,0
132262,0
132263,0
132264,0
132265,0
132266,0
132267,0
132268,0
132269,0
132270,1
132272,1
132271,0
132273,0
132274,1
132275,1
132276,0
132277,0
132278,0
132279,0
132280,0
132281,1
132282,0
132283,0
132284,0
132285,0
132286,0
132287,1
132288,0
132289,0
132290,0
132291,1
132292,0
132293,0
132294,0
132295,1
132296,0
132297,1
132298,0
132299,0
132300,1
132301,0
132302,1
132303,1
132304,0
132305,1
132306,1
132307,1
132308,0
132309,0
132310,1
132311,1
132312,0
132313,0
132314,0
132315,0
132316,0
132317,1
132318,1
132319,0
132320,0
132321,0
132322,0
132323,0
132324,0
132325,1
132326,1
132327,0
132328,1
132329,1
132330,0
132331,0
132332,1
132333,0
132334,1
132335,0
132336,0
132337,0
132338,0
132339,0
132340,0
132341,0
132342,1
132343,0
132344,0
132345,0
132346,0
132347,0
132348,0
132349,0
132350,0
132351,0
132352,0
132353,0
132354,0
132355,0
132356,0
132357,0
132358,0
132359,0
132360,0
132361,0
132362,0
132363,0
132364,0
132365,0
132366,0
132367,0
132368,1
132370,0
132369,0
132371,0
132372,1
132373,0
132374,0
132375,0
132376,0
132377,0
132378,1
132379,1
132381,0
132380,1
132383,0
132382,1
132384,0
132385,1
132386,1
132387,1
132388,0
132389,0
132390,0
132391,0
132392,0
132393,1
132394,0
132395,0
132396,0
132397,1
132398,0
132399,0
132400,0
132401,0
132402,1
132403,0
132404,0
132405,0
132406,0
132407,0
132408,1
132409,1
132410,0
132411,0
132412,1
132413,0
132414,0
132415,0
132416,1
132417,1
132419,0
132418,0
132420,0
132421,0
132422,1
132423,1
132424,0
132425,1
132426,0
132427,0
132428,0
132429,0
132430,0
132431,1
132432,1
132433,1
132434,0
132435,0
132436,1
132437,0
132438,0
132439,1
132440,0
132441,1
132442,0
132443,0
132444,1
132445,0
132446,0
132447,0
132448,0
132449,0
132450,0
132451,0
132452,0
132453,0
132454,1
132455,0
132456,0
132457,0
132458,0
132459,0
132460,1
132461,0
132462,1
132463,0
132464,0
132465,0
132466,1
132467,1
132468,1
132469,0
132470,1
132471,0
132472,0
132473,0
132474,0
132475,0
132476,0
132477,0
132478,1
132479,1
132480,1
132481,1
132482,0
132483,1
132484,0
132485,0
132486,0
132487,0
132488,0
132489,0
132490,0
132491,0
132492,1
132493,0
132494,0
132495,0
132496,0
132497,0
132498,0
132499,0
132500,0
132501,0
132502,1
132503,0
132504,0
132505,1
132507,0
132506,0
132508,0
132509,1
132510,0
132511,0
132512,1
132513,1
132514,1
132515,0
132516,0
132517,0
132518,0
132519,1
132520,0
132521,0
132522,0
132523,0
132524,0
132525,0
132526,0
132527,1
132528,0
132531,1
132530,0
132529,0
132532,0
132533,0
132534,0
132535,0
132536,0
132537,0
132538,1
132539,0
132540,0
132541,0
132542,1
132543,1
132544,0
132545,0
132546,0
132547,1
132548,0
132549,0
132550,0
132551,0
132552,0
132553,1
132555,0
132554,0
132556,0
132557,0
132558,0
132559,0
132560,0
132561,0
132562,0
132563,1
132564,0
132565,0
132566,1
132567,0
132568,0
132569,0
132570,0
132571,1
132572,1
132573,0
132574,0
132575,0
132576,1
132577,0
132578,0
132579,0
132580,0
132581,0
132582,1
132583,1
132584,0
132585,0
132586,0
132587,0
132588,0
132589,0
132590,0
132591,0
132592,0
132593,0
132594,0
132595,1
132596,1
132597,0
132598,0
132599,0
132600,0
132601,0
132602,0
132603,1
132605,0
132604,0
132606,0
132607,1
132608,1
132609,0
132610,0
132611,0
132612,0
132613,0
132614,0
132615,0
132616,1
132617,0
132618,0
132619,0
132620,0
132621,1
132622,0
132623,1
132624,0
132625,0
132626,0
132627,1
132629,0
132628,0
132630,0
132631,1
132632,1
132633,0
132634,1
132635,0
132636,0
132637,1
132638,0
132639,0
132640,1
132641,1
132642,0
132643,0
132644,0
132645,0
132646,1
132647,0
132648,1
132649,0
132650,0
132651,0
132652,1
132653,0
132655,0
132654,0
132656,1
132657,1
132658,1
132659,0
132660,0
132661,0
132662,0
132663,0
132664,0
132665,0
132666,0
132668,0
132667,0
132669,0
132670,0
132671,0
132672,0
132673,1
132674,0
132675,1
132676,0
132677,1
132678,1
132679,1
132680,0
132681,0
132682,0
132683,0
132684,1
132685,0
132686,0
132687,0
132688,0
132689,0
132690,0
132691,0
132692,1
132693,0
132694,0
132695,0
132696,0
132697,0
132698,0
132699,0
132700,1
132701,0
132702,0
132703,1
132704,0
132705,0
132706,0
132707,0
132708,0
132709,1
132710,0
132711,1
132712,1
132713,0
132714,1
132715,0
132716,0
132718,0
132717,0
132719,0
132720,0
132721,0
132722,0
132723,1
132724,0
132725,0
132726,0
132727,0
132728,1
132729,0
132730,0
132731,0
132732,0
132733,1
132734,0
132735,0
132736,0
132737,1
132738,0
132739,0
132740,0
132742,0
132741,1
132743,1
132744,0
132745,0
132746,0
132747,0
132748,0
132749,1
132750,0
132751,0
132752,0
132753,0
132754,1
132755,0
132756,0
132757,1
132758,0
132759,0
132760,0
132761,1
132762,0
132763,0
132764,0
132765,0
132766,0
132767,0
132768,0
132769,0
132770,0
132771,0
132772,1
132773,1
132774,1
132775,1
132776,0
132777,0
132778,0
132779,1
132780,0
132781,0
132782,0
132783,0
132784,0
132785,0
132786,0
132787,0
132788,0
132789,1
132791,0
132790,0
132792,0
132793,0
132794,1
132795,0
132796,0
132797,1
132798,1
132799,0
132800,0
132801,0
132802,0
132803,1
132804,1
132805,0
132806,0
132807,0
132808,0
132809,0
132810,1
132811,0
132812,0
132813,0
132814,0
132815,0
132816,0
132817,1
132818,0
132819,0
132820,0
132821,0
132822,0
132823,1
132824,1
132825,0
132826,0
132827,1
132828,1
132829,1
132830,0
132831,0
132832,0
132833,1
132834,0
132835,0
132836,0
132837,0
132838,0
132839,1
132840,0
132841,0
132842,0
132843,0
132844,0
132845,1
132846,0
132847,1
132848,0
132849,1
132850,0
132852,0
132851,0
132853,0
132854,0
132855,0
132856,0
132857,0
132858,0
132859,0
132860,0
132861,0
132862,0
132863,0
132864,0
132865,0
132866,0
132867,0
132868,1
132869,0
132870,0
132871,0
132872,0
132873,0
132874,1
132875,0
132876,0
132877,0
132878,0
132879,0
132880,0
132881,0
132882,0
132883,0
132884,1
132885,0
132886,1
132887,0
132888,0
132889,1
132890,0
132891,1
132892,0
132893,0
132894,0
132895,1
132896,0
132897,0
132898,0
132899,0
132900,0
132901,0
132902,0
132903,0
132904,0
132905,0
132906,0
132907,1
132908,0
132909,1
132910,0
132911,0
132912,0
132913,1
132915,0
132914,0
132916,1
132917,0
132918,0
132919,0
132920,0
132921,1
132922,0
132923,0
132924,0
132926,0
132925,0
132927,0
132928,0
132929,0
132930,0
132931,0
132932,0
132933,0
132934,0
132935,0
132936,0
132937,0
132938,0
132939,0
132940,0
132941,0
132942,0
132943,0
132944,1
132945,1
132946,1
132947,0
132948,0
132949,0
132950,0
132951,1
132952,0
132953,0
132954,0
132955,0
132956,1
132957,0
132958,0
132959,0
132960,0
132962,0
132961,0
132963,0
132964,0
132965,1
132966,1
132967,1
132968,0
132969,0
132970,1
132971,0
132972,1
132974,0
132973,0
132975,0
132976,0
132977,1
132978,1
132979,0
132980,0
132981,0
132982,0
132983,0
132984,0
132985,0
132986,0
132988,0
132987,1
132989,0
132990,0
132991,0
132992,0
132993,0
132994,0
132995,1
132996,0
132997,0
132998,0
132999,1
133000,0
133001,0
133002,0
133003,0
133004,1
133005,0
133006,1
133007,1
133008,0
133009,0
133010,0
133011,0
133013,0
133012,0
133014,0
133015,0
133016,1
133017,1
133018,1
133019,0
133020,1
133021,0
133022,1
133023,0
133024,1
133025,0
133026,0
